Year,Team,Position,Points,Profit(£),Age,Name,Annual Salary(£)
2023,Manchester City,1,89,161.3,27.2,Carson,1560000
2023,Arsenal FC,2,84,159.8,24.7,Jesus,13780000
2023,Arsenal FC,2,84,159.8,24.7,Partey,10400000
2023,Arsenal FC,2,84,159.8,24.7,Zinchenko,7800000
2023,Arsenal FC,2,84,159.8,24.7,Pepe,7280000
2023,Arsenal FC,2,84,159.8,24.7,White,6240000
2023,Arsenal FC,2,84,159.8,24.7,Xhaka,6240000
2023,Arsenal FC,2,84,159.8,24.7,Ødegaard,5980000
2023,Arsenal FC,2,84,159.8,24.7,Luiz Frello Filho,5720000
2023,Arsenal FC,2,84,159.8,24.7,Tierney,5720000
2023,Arsenal FC,2,84,159.8,24.7,Nketiah,5200000
2023,Arsenal FC,2,84,159.8,24.7,Martinelli,4680000
2023,Arsenal FC,2,84,159.8,24.7,Marí,4420000
2023,Arsenal FC,2,84,159.8,24.7,Soares,3900000
2023,Arsenal FC,2,84,159.8,24.7,Saka,3640000
2023,Arsenal FC,2,84,159.8,24.7,Ramsdale,3220000
2023,Arsenal FC,2,84,159.8,24.7,Tomiyasu,2910000
2023,Arsenal FC,2,84,159.8,24.7,Sambi Lokonga,2600000
2023,Arsenal FC,2,84,159.8,24.7,Magalhães,2600000
2023,Arsenal FC,2,84,159.8,24.7,Elneny,2600000
2023,Arsenal FC,2,84,159.8,24.7,Vieira,2360000
2023,Arsenal FC,2,84,159.8,24.7,Trossard,2340000
2023,Arsenal FC,2,84,159.8,24.7,Smith Rowe,2080000
2023,Arsenal FC,2,84,159.8,24.7,Holding,2080000
2023,Arsenal FC,2,84,159.8,24.7,Saliba,2080000
2023,Arsenal FC,2,84,159.8,24.7,Maitland-Niles,1820000
2023,Arsenal FC,2,84,159.8,24.7,Turner,1820000
2023,Arsenal FC,2,84,159.8,24.7,Alencar,1560000
2023,Arsenal FC,2,84,159.8,24.7,Kiwior,1508000
2023,Arsenal FC,2,84,159.8,24.7,Tavares,1404000
2023,Manchester United,3,75,152.1,26.9,De Gea,19500000
2023,Manchester United,3,75,152.1,26.9,Casimiro,18200000
2023,Manchester United,3,75,152.1,26.9,Eriksen,7800000
2023,Manchester United,3,75,152.1,26.9,Shaw,7800000
2023,Manchester United,3,75,152.1,26.9,de Paula Santos,6240000
2023,Manchester United,3,75,152.1,26.9,Martínez,6240000
2023,Manchester United,3,75,152.1,26.9,Henderson,5200000
2023,Manchester United,3,75,152.1,26.9,Telles,4840000
2023,Manchester United,3,75,152.1,26.9,Bailly,4160000
2023,Manchester United,3,75,152.1,26.9,Jones,3900000
2023,Manchester United,3,75,152.1,26.9,Sabitzer,2860000
2023,Manchester United,3,75,152.1,26.9,Dalot,1300000
2023,Newcastle United,4,71,151.7,27.3,Isak,6240000
2023,Newcastle United,4,71,151.7,27.3,Guimarães,6240000
2023,Newcastle United,4,71,151.7,27.3,Trippier,5200000
2023,Newcastle United,4,71,151.7,27.3,Targett,5200000
2023,Newcastle United,4,71,151.7,27.3,Botman,4680000
2023,Newcastle United,4,71,151.7,27.3,Cassio Apolinário de Lira,4500000
2023,Newcastle United,4,71,151.7,27.3,Wood,4160000
2023,Newcastle United,4,71,151.7,27.3,Willock,4160000
2023,Newcastle United,4,71,151.7,27.3,Almiron,3120000
2023,Newcastle United,4,71,151.7,27.3,Pope,3120000
2023,Newcastle United,4,71,151.7,27.3,Krafth,2860000
2023,Newcastle United,4,71,151.7,27.3,Longstaff,2600000
2023,Newcastle United,4,71,151.7,27.3,Wilson,2400000
2023,Newcastle United,4,71,151.7,27.3,Ritchie,2340000
2023,Newcastle United,4,71,151.7,27.3,Fraser,2173600
2023,Newcastle United,4,71,151.7,27.3,Hendrick,2100000
2023,Newcastle United,4,71,151.7,27.3,Schar,2080000
2023,Newcastle United,4,71,151.7,27.3,Lascelles,2080000
2023,Newcastle United,4,71,151.7,27.3,Dubravka,2080000
2023,Newcastle United,4,71,151.7,27.3,Saint-Maximin,2000000
2023,Newcastle United,4,71,151.7,27.3,Lewis,2000000
2023,Newcastle United,4,71,151.7,27.3,Clark,1820000
2023,Newcastle United,4,71,151.7,27.3,Burn,1820000
2023,Newcastle United,4,71,151.7,27.3,Murphy,1820000
2023,Newcastle United,4,71,151.7,27.3,Manquillo,1820000
2023,Newcastle United,4,71,151.7,27.3,Dummett,1820000
2023,Newcastle United,4,71,151.7,27.3,Anderson,1560000
2023,Newcastle United,4,71,151.7,27.3,Darlow,1560000
2023,Liverpool FC,5,67,151.6,27.4,Salah,18200000
2023,Liverpool FC,5,67,151.6,27.4,Van Dijk,11440000
2023,Liverpool FC,5,67,151.6,27.4,Alcántara do Nascimento,10400000
2023,Liverpool FC,5,67,151.6,27.4,Tavares,9360000
2023,Liverpool FC,5,67,151.6,27.4,Firmino,9360000
2023,Liverpool FC,5,67,151.6,27.4,Alexander-Arnold,9360000
2023,Liverpool FC,5,67,151.6,27.4,Becker,7800000
2023,Liverpool FC,5,67,151.6,27.4,Núñez,7280000
2023,Liverpool FC,5,67,151.6,27.4,Jota,7280000
2023,Liverpool FC,5,67,151.6,27.4,Henderson,7280000
2023,Liverpool FC,5,67,151.6,27.4,Oxlade-Chamberlain,6240000
2023,Liverpool FC,5,67,151.6,27.4,Keita,6240000
2023,Liverpool FC,5,67,151.6,27.4,Melo,5720000
2023,Liverpool FC,5,67,151.6,27.4,Robertson,5200000
2023,Liverpool FC,5,67,151.6,27.4,Matip,5200000
2023,Liverpool FC,5,67,151.6,27.4,Gomez,4420000
2023,Liverpool FC,5,67,151.6,27.4,Konate,3640000
2023,Liverpool FC,5,67,151.6,27.4,Phillips,3360000
2023,Liverpool FC,5,67,151.6,27.4,Gakpo,3120000
2023,Liverpool FC,5,67,151.6,27.4,Milner,3120000
2023,Liverpool FC,5,67,151.6,27.4,San Miguel del Castillo,3016000
2023,Liverpool FC,5,67,151.6,27.4,Díaz,2912000
2023,Liverpool FC,5,67,151.6,27.4,Tsimikas,2600000
2023,Liverpool FC,5,67,151.6,27.4,Carvalho,2080000
2023,Liverpool FC,5,67,151.6,27.4,Elliott,2080000
2023,Liverpool FC,5,67,151.6,27.4,Bajcetic,2080000
2023,Brighton & Hove Albion,6,62,150.2,26.3,Lallana,4700000
2023,Brighton & Hove Albion,6,62,150.2,26.3,Dunk,3900000
2023,Brighton & Hove Albion,6,62,150.2,26.3,Gross,3120000
2023,Brighton & Hove Albion,6,62,150.2,26.3,Webster,2860000
2023,Brighton & Hove Albion,6,62,150.2,26.3,Welbeck,2860000
2023,Brighton & Hove Albion,6,62,150.2,26.3,Mac Allister,2600000
2023,Brighton & Hove Albion,6,62,150.2,26.3,Estupiñán,2600000
2023,Brighton & Hove Albion,6,62,150.2,26.3,Duffy,2080000
2023,Brighton & Hove Albion,6,62,150.2,26.3,March,2080000
2023,Brighton & Hove Albion,6,62,150.2,26.3,Veltman,2000000
2023,Brighton & Hove Albion,6,62,150.2,26.3,Lamptey,1820000
2023,Brighton & Hove Albion,6,62,150.2,26.3,Roberts,1520000
2023,Brighton & Hove Albion,6,62,150.2,26.3,Zeqiri,1300000
2023,Brighton & Hove Albion,6,62,150.2,26.3,Sánchez,1300000
2023,Aston Villa,7,61,142.1,27.0,Kamara,7800000
2023,Aston Villa,7,61,142.1,27.0,Coutinho,6500000
2023,Aston Villa,7,61,142.1,27.0,Martinez,6240000
2023,Aston Villa,7,61,142.1,27.0,Digne,6240000
2023,Aston Villa,7,61,142.1,27.0,Carlos,5200000
2023,Aston Villa,7,61,142.1,27.0,Bailey,5200000
2023,Aston Villa,7,61,142.1,27.0,Dendoncker,4680000
2023,Aston Villa,7,61,142.1,27.0,Cash,4160000
2023,Aston Villa,7,61,142.1,27.0,Olsen,4160000
2023,Aston Villa,7,61,142.1,27.0,Mings,4160000
2023,Aston Villa,7,61,142.1,27.0,Traoré,4056000
2023,Aston Villa,7,61,142.1,27.0,Luiz,3900000
2023,Aston Villa,7,61,142.1,27.0,Buendía,3900000
2023,Aston Villa,7,61,142.1,27.0,Watkins,3900000
2023,Aston Villa,7,61,142.1,27.0,Ramsey,3640000
2023,Aston Villa,7,61,142.1,27.0,Chambers,2600000
2023,Aston Villa,7,61,142.1,27.0,McGinn,2600000
2023,Aston Villa,7,61,142.1,27.0,Sanson,2496000
2023,Aston Villa,7,61,142.1,27.0,Davis,2340000
2023,Aston Villa,7,61,142.1,27.0,Moraes,1820000
2023,Aston Villa,7,61,142.1,27.0,Moreno,1820000
2023,Aston Villa,7,61,142.1,27.0,Konsa,1560000
2023,Aston Villa,7,61,142.1,27.0,Durán,1560000
2023,Aston Villa,7,61,142.1,27.0,Nakamba,1560000
2023,Tottenham Hotspur,8,60,134.0,27.6,Kane,10400000
2023,Tottenham Hotspur,8,60,134.0,27.6,Ndombele,10400000
2023,Tottenham Hotspur,8,60,134.0,27.6,Son,9880000
2023,Tottenham Hotspur,8,60,134.0,27.6,Perisic,9360000
2023,Tottenham Hotspur,8,60,134.0,27.6,Romero,8580000
2023,Tottenham Hotspur,8,60,134.0,27.6,Lenglet,7540000
2023,Tottenham Hotspur,8,60,134.0,27.6,Kulusevski,5720000
2023,Tottenham Hotspur,8,60,134.0,27.6,Lloris,5200000
2023,Tottenham Hotspur,8,60,134.0,27.6,Hojbjerg,5200000
2023,Tottenham Hotspur,8,60,134.0,27.6,Moura,4680000
2023,Tottenham Hotspur,8,60,134.0,27.6,de Andrade,4680000
2023,Tottenham Hotspur,8,60,134.0,27.6,Dier,4420000
2023,Tottenham Hotspur,8,60,134.0,27.6,Davies,4160000
2023,Tottenham Hotspur,8,60,134.0,27.6,Forster,3900000
2023,Tottenham Hotspur,8,60,134.0,27.6,Bentancur,3900000
2023,Tottenham Hotspur,8,60,134.0,27.6,Lo Celso,3640000
2023,Tottenham Hotspur,8,60,134.0,27.6,Sanchez,3380000
2023,Tottenham Hotspur,8,60,134.0,27.6,Sessegnon,2860000
2023,Tottenham Hotspur,8,60,134.0,27.6,Bissouma,2860000
2023,Tottenham Hotspur,8,60,134.0,27.6,Winks,2600000
2023,Tottenham Hotspur,8,60,134.0,27.6,Reguilón,2500000
2023,Tottenham Hotspur,8,60,134.0,27.6,Udogie,2340000
2023,Tottenham Hotspur,8,60,134.0,27.6,Porro,2210000
2023,Tottenham Hotspur,8,60,134.0,27.6,Royal,2170000
2023,Tottenham Hotspur,8,60,134.0,27.6,Gil,2080000
2023,Tottenham Hotspur,8,60,134.0,27.6,Skipp,2080000
2023,Tottenham Hotspur,8,60,134.0,27.6,Spence,1300000
2023,Tottenham Hotspur,8,60,134.0,27.6,Tanganga,1300000
2023,Brentford FC,9,59,131.5,26.2,Mee,2860000
2023,Brentford FC,9,59,131.5,26.2,Mbeumo,2340000
2023,Brentford FC,9,59,131.5,26.2,Nørgaard,1820000
2023,Brentford FC,9,59,131.5,26.2,Lewis-Potter,1820000
2023,Brentford FC,9,59,131.5,26.2,Ajer,1820000
2023,Brentford FC,9,59,131.5,26.2,Henry,1820000
2023,Brentford FC,9,59,131.5,26.2,Hickey,1560000
2023,Brentford FC,9,59,131.5,26.2,Damsgaard,1560000
2023,Brentford FC,9,59,131.5,26.2,Janelt,1560000
2023,Brentford FC,9,59,131.5,26.2,Raya,1300000
2023,Brentford FC,9,59,131.5,26.2,Onyeka,1300000
2023,Brentford FC,9,59,131.5,26.2,Jansson,1300000
2023,Brentford FC,9,59,131.5,26.2,Canós,1300000
2023,Brentford FC,9,59,131.5,26.2,Strakosha,1300000
2023,Fulham FC,10,52,130.6,28.2,Leno,4680000
2023,Fulham FC,10,52,130.6,28.2,Kurzawa,4640000
2023,Fulham FC,10,52,130.6,28.2,Mitrovic,4160000
2023,Fulham FC,10,52,130.6,28.2,Diop,3640000
2023,Fulham FC,10,52,130.6,28.2,Tete,2650000
2023,Fulham FC,10,52,130.6,28.2,Pereira,2600000
2023,Fulham FC,10,52,130.6,28.2,Palhinha,2600000
2023,Fulham FC,10,52,130.6,28.2,Adarabioyo,2110000
2023,Fulham FC,10,52,130.6,28.2,Vinícius,2080000
2023,Fulham FC,10,52,130.6,28.2,Mbabu,2080000
2023,Fulham FC,10,52,130.6,28.2,da Silva,2080000
2023,Fulham FC,10,52,130.6,28.2,Knockaert,1950000
2023,Fulham FC,10,52,130.6,28.2,Cavaleiro,1950000
2023,Fulham FC,10,52,130.6,28.2,Reid,1820000
2023,Fulham FC,10,52,130.6,28.2,Wilson,1820000
2023,Fulham FC,10,52,130.6,28.2,Lukic,1638000
2023,Fulham FC,10,52,130.6,28.2,Reed,1560000
2023,Fulham FC,10,52,130.6,28.2,Bryan,1560000
2023,Fulham FC,10,52,130.6,28.2,Kebano,1560000
2023,Fulham FC,10,52,130.6,28.2,Ream,1560000
2023,Fulham FC,10,52,130.6,28.2,Cairney,1560000
2023,Fulham FC,10,52,130.6,28.2,Robinson,1430000
2023,Crystal Palace,11,45,128.2,26.7,Zaha,6760000
2023,Crystal Palace,11,45,128.2,26.7,Olise,5200000
2023,Crystal Palace,11,45,128.2,26.7,Edouard,4680000
2023,Crystal Palace,11,45,128.2,26.7,Clyne,4200000
2023,Crystal Palace,11,45,128.2,26.7,Andersen,4160000
2023,Crystal Palace,11,45,128.2,26.7,Guaita,4004000
2023,Crystal Palace,11,45,128.2,26.7,Milivojevic,3900000
2023,Crystal Palace,11,45,128.2,26.7,Doucouré,3640000
2023,Crystal Palace,11,45,128.2,26.7,Richards,2860000
2023,Crystal Palace,11,45,128.2,26.7,Riedewald,2860000
2023,Crystal Palace,11,45,128.2,26.7,McArthur,2860000
2023,Crystal Palace,11,45,128.2,26.7,Tomkins,2600000
2023,Crystal Palace,11,45,128.2,26.7,Mateta,2600000
2023,Crystal Palace,11,45,128.2,26.7,Schlupp,2600000
2023,Crystal Palace,11,45,128.2,26.7,Guehi,2600000
2023,Crystal Palace,11,45,128.2,26.7,Johnstone,2080000
2023,Crystal Palace,11,45,128.2,26.7,Mitchell,2080000
2023,Crystal Palace,11,45,128.2,26.7,Butland,1820000
2023,Crystal Palace,11,45,128.2,26.7,Ward,1820000
2023,Crystal Palace,11,45,128.2,26.7,Ayew,1820000
2023,Crystal Palace,11,45,128.2,26.7,Hughes,1820000
2023,Crystal Palace,11,45,128.2,26.7,Eze,1560000
2023,Crystal Palace,11,45,128.2,26.7,Ferguson,1500000
2023,Chelsea FC,12,44,124.3,26.3,Sterling,16900000
2023,Chelsea FC,12,44,124.3,26.3,Lukaku,16900000
2023,Chelsea FC,12,44,124.3,26.3,Koulibaly,15340000
2023,Chelsea FC,12,44,124.3,26.3,Kante,15080000
2023,Chelsea FC,12,44,124.3,26.3,James,13000000
2023,Chelsea FC,12,44,124.3,26.3,Fofana,10400000
2023,Chelsea FC,12,44,124.3,26.3,Chilwell,9880000
2023,Chelsea FC,12,44,124.3,26.3,Azpilicueta,9360000
2023,Chelsea FC,12,44,124.3,26.3,Cucurella,9100000
2023,Chelsea FC,12,44,124.3,26.3,Aubameyang,8320000
2023,Chelsea FC,12,44,124.3,26.3,Fernández,8190000
2023,Chelsea FC,12,44,124.3,26.3,Pulisic,7800000
2023,Chelsea FC,12,44,124.3,26.3,Havertz,7800000
2023,Chelsea FC,12,44,124.3,26.3,Arrizabalaga,7800000
2023,Chelsea FC,12,44,124.3,26.3,Hudson-Odoi,6240000
2023,Chelsea FC,12,44,124.3,26.3,Sarr,6240000
2023,Chelsea FC,12,44,124.3,26.3,Loftus-Cheek,6240000
2023,Chelsea FC,12,44,124.3,26.3,Félix,5720000
2023,Chelsea FC,12,44,124.3,26.3,Silva,5720000
2023,Chelsea FC,12,44,124.3,26.3,Bakayoko,5720000
2023,Chelsea FC,12,44,124.3,26.3,Chukwuemeka,5200000
2023,Chelsea FC,12,44,124.3,26.3,Fofana,5200000
2023,Chelsea FC,12,44,124.3,26.3,Ziyech,5200000
2023,Chelsea FC,12,44,124.3,26.3,Kovacic,5200000
2023,Chelsea FC,12,44,124.3,26.3,Zakaria,4680000
2023,Chelsea FC,12,44,124.3,26.3,Rahman,4470000
2023,Chelsea FC,12,44,124.3,26.3,Mount,4160000
2023,Chelsea FC,12,44,124.3,26.3,Mendy,2860000
2023,Chelsea FC,12,44,124.3,26.3,Gallagher,2600000
2023,Chelsea FC,12,44,124.3,26.3,Mudryk,2600000
2023,Chelsea FC,12,44,124.3,26.3,Madueke,2600000
2023,Chelsea FC,12,44,124.3,26.3,Chalobah,2600000
2023,Chelsea FC,12,44,124.3,26.3,Badiashile,2340000
2023,Chelsea FC,12,44,124.3,26.3,Gusto,2340000
2023,Chelsea FC,12,44,124.3,26.3,Broja,2080000
2023,Chelsea FC,12,44,124.3,26.3,Bettinelli,1820000
2023,Chelsea FC,12,44,124.3,26.3,Fofana,1560000
2023,Chelsea FC,12,44,124.3,26.3,Baxter,1560000
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Moutinho,5200000
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Jimenez,5200000
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Guedes,4680000
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Sarabia,4680000
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Nunes,4420000
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Silva,4160000
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Semedo,4160000
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Podence,3120000
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Traore,2860000
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Traoré,2860000
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Coady,2860000
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Costa,2600000
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Neto,2600000
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Neves,2600000
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Dawson,2340000
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Lemina,2340000
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Hoever,2100000
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Castro,1907000
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Otto,1820000
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Kalajdzic,1820000
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Cunha,1560000
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Sá,1490000
2023,West Ham United,14,40,121.0,28.2,Paquetá,7800000
2023,West Ham United,14,40,121.0,28.2,Ings,6500000
2023,West Ham United,14,40,121.0,28.2,Zouma,6500000
2023,West Ham United,14,40,121.0,28.2,Areola,6240000
2023,West Ham United,14,40,121.0,28.2,Palmieri,4940000
2023,West Ham United,14,40,121.0,28.2,Scamacca,4680000
2023,West Ham United,14,40,121.0,28.2,Antonio,4420000
2023,West Ham United,14,40,121.0,28.2,Kehrer,4160000
2023,West Ham United,14,40,121.0,28.2,Ogbonna,3640000
2023,West Ham United,14,40,121.0,28.2,Lanzini,3640000
2023,West Ham United,14,40,121.0,28.2,Vlasic,3640000
2023,West Ham United,14,40,121.0,28.2,Fabianski,3380000
2023,West Ham United,14,40,121.0,28.2,Cornet,3380000
2023,West Ham United,14,40,121.0,28.2,Fornals,3380000
2023,West Ham United,14,40,121.0,28.2,Soucek,3380000
2023,West Ham United,14,40,121.0,28.2,Rice,3120000
2023,West Ham United,14,40,121.0,28.2,Bowen,3120000
2023,West Ham United,14,40,121.0,28.2,Benrahma,2860000
2023,West Ham United,14,40,121.0,28.2,Cresswell,2600000
2023,West Ham United,14,40,121.0,28.2,Aguerd,2600000
2023,West Ham United,14,40,121.0,28.2,Masuaku,2080000
2023,West Ham United,14,40,121.0,28.2,Coufal,1820000
2023,West Ham United,14,40,121.0,28.2,Downes,1300000
2023,AFC Bournemouth,15,39,120.4,26.3,Zemura,4160000
2023,AFC Bournemouth,15,39,120.4,26.3,Lerma,2860000
2023,AFC Bournemouth,15,39,120.4,26.3,Brooks,2600000
2023,AFC Bournemouth,15,39,120.4,26.3,Solanke,2600000
2023,AFC Bournemouth,15,39,120.4,26.3,Senesi,2600000
2023,AFC Bournemouth,15,39,120.4,26.3,Murara,2600000
2023,AFC Bournemouth,15,39,120.4,26.3,Cook,2080000
2023,AFC Bournemouth,15,39,120.4,26.3,Billing,2080000
2023,AFC Bournemouth,15,39,120.4,26.3,Smith,1820000
2023,AFC Bournemouth,15,39,120.4,26.3,Mepham,1820000
2023,AFC Bournemouth,15,39,120.4,26.3,Ouattara,1820000
2023,AFC Bournemouth,15,39,120.4,26.3,Stanislas,1820000
2023,AFC Bournemouth,15,39,120.4,26.3,Tavernier,1820000
2023,AFC Bournemouth,15,39,120.4,26.3,Fredericks,1820000
2023,AFC Bournemouth,15,39,120.4,26.3,Stacey,1560000
2023,AFC Bournemouth,15,39,120.4,26.3,Kelly,1560000
2023,AFC Bournemouth,15,39,120.4,26.3,Christie,1560000
2023,AFC Bournemouth,15,39,120.4,26.3,Randolph,1300000
2023,AFC Bournemouth,15,39,120.4,26.3,Zabarnyi,1300000
2023,AFC Bournemouth,15,39,120.4,26.3,Anthony,1300000
2023,Nottingham Forest,16,38,116.1,26.5,Lingard,10400000
2023,Nottingham Forest,16,38,116.1,26.5,Augusto de Almeida,4160000
2023,Nottingham Forest,16,38,116.1,26.5,Gibbs-White,4160000
2023,Nottingham Forest,16,38,116.1,26.5,Shelvey,3900000
2023,Nottingham Forest,16,38,116.1,26.5,Navas,3380000
2023,Nottingham Forest,16,38,116.1,26.5,Lodi,3240000
2023,Nottingham Forest,16,38,116.1,26.5,Williams,2600000
2023,Nottingham Forest,16,38,116.1,26.5,Awoniyi,2600000
2023,Nottingham Forest,16,38,116.1,26.5,Kouyate,2340000
2023,Nottingham Forest,16,38,116.1,26.5,Niakhaté,2340000
2023,Nottingham Forest,16,38,116.1,26.5,Hwang,2340000
2023,Nottingham Forest,16,38,116.1,26.5,Dennis,2080000
2023,Nottingham Forest,16,38,116.1,26.5,Freuler,2080000
2023,Nottingham Forest,16,38,116.1,26.5,Boly,2080000
2023,Nottingham Forest,16,38,116.1,26.5,Cook,1830000
2023,Nottingham Forest,16,38,116.1,26.5,Aurier,1820000
2023,Nottingham Forest,16,38,116.1,26.5,Johnson,1560000
2023,Nottingham Forest,16,38,116.1,26.5,Hwang,1560000
2023,Nottingham Forest,16,38,116.1,26.5,Richards,1560000
2023,Nottingham Forest,16,38,116.1,26.5,Mangala,1560000
2023,Nottingham Forest,16,38,116.1,26.5,Badé,1360000
2023,Nottingham Forest,16,38,116.1,26.5,Yates,1300000
2023,Everton FC,17,36,113.3,26.6,Doucouré,6240000
2023,Everton FC,17,36,113.3,26.6,Iwobi,6240000
2023,Everton FC,17,36,113.3,26.6,Mina,6240000
2023,Everton FC,17,36,113.3,26.6,Gomes,5835000
2023,Everton FC,17,36,113.3,26.6,Onana,5200000
2023,Everton FC,17,36,113.3,26.6,Alli,5200000
2023,Everton FC,17,36,113.3,26.6,Calvert-Lewin,5200000
2023,Everton FC,17,36,113.3,26.6,Tarkowski,5200000
2023,Everton FC,17,36,113.3,26.6,Pickford,5200000
2023,Everton FC,17,36,113.3,26.6,Gueye,4160000
2023,Everton FC,17,36,113.3,26.6,Keane,4160000
2023,Everton FC,17,36,113.3,26.6,Godfrey,4000000
2023,Everton FC,17,36,113.3,26.6,Gbamin,3900000
2023,Everton FC,17,36,113.3,26.6,Holgate,3640000
2023,Everton FC,17,36,113.3,26.6,Mykolenko,3016000
2023,Everton FC,17,36,113.3,26.6,Coleman,2860000
2023,Everton FC,17,36,113.3,26.6,Kean,2765000
2023,Everton FC,17,36,113.3,26.6,Maupay,2600000
2023,Everton FC,17,36,113.3,26.6,Begovic,2340000
2023,Everton FC,17,36,113.3,26.6,Townsend,2080000
2023,Everton FC,17,36,113.3,26.6,Garner,1560000
2023,Everton FC,17,36,113.3,26.6,Patterson,1456000
2023,Everton FC,17,36,113.3,26.6,Gray,1300000
2023,Everton FC,17,36,113.3,26.6,McNeil,1300000
2023,Everton FC,17,36,113.3,26.6,Davies,1300000
2023,Leicester City,18,34,106.1,26.1,Vardy,7280000
2023,Leicester City,18,34,106.1,26.1,Maddison,5720000
2023,Leicester City,18,34,106.1,26.1,Evans,5200000
2023,Leicester City,18,34,106.1,26.1,Soumaré,4160000
2023,Leicester City,18,34,106.1,26.1,Iheanacho,4160000
2023,Leicester City,18,34,106.1,26.1,Pereira,4160000
2023,Leicester City,18,34,106.1,26.1,Bertrand,4160000
2023,Leicester City,18,34,106.1,26.1,Praet,3900000
2023,Leicester City,18,34,106.1,26.1,Ndidi,3900000
2023,Leicester City,18,34,106.1,26.1,Daka,3900000
2023,Leicester City,18,34,106.1,26.1,Vestergaard,3640000
2023,Leicester City,18,34,106.1,26.1,Castagne,3380000
2023,Leicester City,18,34,106.1,26.1,Mendy,2860000
2023,Leicester City,18,34,106.1,26.1,Faes,2600000
2023,Leicester City,18,34,106.1,26.1,Perez,2340000
2023,Leicester City,18,34,106.1,26.1,Soyuncu,2340000
2023,Leicester City,18,34,106.1,26.1,Albrighton,2340000
2023,Leicester City,18,34,106.1,26.1,Ward,2080000
2023,Leicester City,18,34,106.1,26.1,Souttar,2080000
2023,Leicester City,18,34,106.1,26.1,Barnes,2080000
2023,Leicester City,18,34,106.1,26.1,Tielemans,1820000
2023,Leicester City,18,34,106.1,26.1,Smithies,1560000
2023,Leicester City,18,34,106.1,26.1,Justin,1560000
2023,Leeds United,19,31,104.6,25.3,Sinisterra,3380000
2023,Leeds United,19,31,104.6,25.3,Harrison,2600000
2023,Leeds United,19,31,104.6,25.3,Rutter,1820000
2023,Southampton FC,20,25,100.3,24.7,Ward-Prowse,5200000
2023,Southampton FC,20,25,100.3,24.7,Walcott,3900000
2023,Southampton FC,20,25,100.3,24.7,Aribo,3640000
2023,Southampton FC,20,25,100.3,24.7,Djenepo,3380000
2023,Southampton FC,20,25,100.3,24.7,Armstrong,3380000
2023,Southampton FC,20,25,100.3,24.7,Bednarek,3120000
2023,Southampton FC,20,25,100.3,24.7,Elyounoussi,3120000
2023,Southampton FC,20,25,100.3,24.7,Armstrong,2860000
2023,Southampton FC,20,25,100.3,24.7,Diallo,2860000
2023,Southampton FC,20,25,100.3,24.7,McCarthy,2600000
2023,Southampton FC,20,25,100.3,24.7,Stephens,2340000
2023,Southampton FC,20,25,100.3,24.7,Alcaraz,2080000
2023,Southampton FC,20,25,100.3,24.7,Caleta-Car,2080000
2023,Southampton FC,20,25,100.3,24.7,Sulemana,2080000
2023,Southampton FC,20,25,100.3,24.7,Orsic,2080000
2023,Southampton FC,20,25,100.3,24.7,Perraud,2040000
2023,Southampton FC,20,25,100.3,24.7,Vojnovic,1820000
2023,Southampton FC,20,25,100.3,24.7,Adams,1560000
2023,Southampton FC,20,25,100.3,24.7,Onuachu,1560000
2023,Southampton FC,20,25,100.3,24.7,Salisu,1300000
2023,Southampton FC,20,25,100.3,24.7,Lavia,1300000
2023,Southampton FC,20,25,100.3,24.7,Mara,1300000
2024,Manchester City,1,91,176.2,26.6,De Bruyne,20800000
2024,Manchester City,1,91,176.2,26.6,Haaland,19500000
2024,Manchester City,1,91,176.2,26.6,Silva,15600000
2024,Manchester City,1,91,176.2,26.6,Grealish,15600000
2024,Manchester City,1,91,176.2,26.6,Cancelo,13000000
2024,Manchester City,1,91,176.2,26.6,Stones,13000000
2024,Manchester City,1,91,176.2,26.6,Foden,11700000
2024,Manchester City,1,91,176.2,26.6,Hernández Cascante,11440000
2024,Manchester City,1,91,176.2,26.6,Gvardiol,10400000
2024,Manchester City,1,91,176.2,26.6,Akanji,9360000
2024,Manchester City,1,91,176.2,26.6,Dias,9360000
